5.43212811808533e+04	5.23797547985532e+02     2.61479373157262e+01
5.44465046666717e+04	5.23903616813981e+02     2.61708935006908e+01
5.45720168224378e+04	5.24010135343105e+02     2.61936337071994e+01
5.46978183136047e+04	5.24117105207677e+02     2.62161554669478e+01
5.48239098071593e+04	5.24224528044920e+02     2.62384562912568e+01
5.49502919716261e+04	5.24332405494454e+02     2.62605336709162e+01
5.50769654770707e+04	5.24440739198249e+02     2.62823850760260e+01
5.52039309951037e+04	5.24549530800568e+02     2.63040079558378e+01
5.53311891988833e+04	5.24658781947919e+02     2.63253997385939e+01
5.54587407631201e+04	5.24768494288995e+02     2.63465578313661e+01
5.55865863640796e+04	5.24878669474623e+02     2.63674796198933e+01
5.57147266795865e+04	5.24989309157707e+02     2.63881624684167e+01
5.58431623890281e+04	5.25100414993168e+02     2.64086037195157e+01
5.59718941733576e+04	5.25211988637888e+02     2.64288006939412e+01
5.61009227150982e+04	5.25324031750647e+02     2.64487506904477e+01
5.62302486983463e+04	5.25436545992066e+02     2.64684509856256e+01
5.63598728087755e+04	5.25549533024543e+02     2.64878988337303e+01
5.64897957336399e+04	5.25662994512190e+02     2.65070914665117e+01
5.66200181617779e+04	5.25776932120767e+02     2.65260260930415e+01
5.67505407836158e+04	5.25891347517620e+02     2.65446998995396e+01
5.68813642911715e+04	5.26006242371609e+02     2.65631100491994e+01
5.70124893780584e+04	5.26121618353046e+02     2.65812536820115e+01
5.71439167394886e+04	5.26237477133620e+02     2.65991279145866e+01
5.72756470722768e+04	5.26353820386329e+02     2.66167298399764e+01
5.74076810748441e+04	5.26470649785409e+02     2.66340565274940e+01
5.75400194472218e+04	5.26587967006259e+02     2.66511050225325e+01
5.76726628910546e+04	5.26705773725366e+02     2.66678723463825e+01
5.78056121096049e+04	5.26824071620233e+02     2.66843554960487e+01
5.79388678077563e+04	5.26942862369294e+02     2.67005514440640e+01
5.80724306920171e+04	5.27062147651844e+02     2.67164571383037e+01
5.82063014705246e+04	5.27181929147954e+02     2.67320695017976e+01
5.83404808530481e+04	5.27302208538389e+02     2.67473854325407e+01
5.84749695509935e+04	5.27422987504526e+02     2.67624018033031e+01
5.86097682774065e+04	5.27544267728273e+02     2.67771154614381e+01
5.87448777469765e+04	5.27666050891976e+02     2.67915232286888e+01
5.88802986760404e+04	5.27788338678339e+02     2.68056219009944e+01
5.90160317825865e+04	5.27911132770328e+02     2.68194082482935e+01
5.91520777862582e+04	5.28034434851087e+02     2.68328790143276e+01
5.92884374083580e+04	5.28158246603840e+02     2.68460309164419e+01
5.94251113718509e+04	5.28282569711801e+02     2.68588606453862e+01
5.95621004013687e+04	5.28407405858079e+02     2.68713648651125e+01
5.96994052232137e+04	5.28532756725577e+02     2.68835402125732e+01
5.98370265653622e+04	5.28658623996898e+02     2.68953832975164e+01
5.99749651574689e+04	5.28785009354242e+02     2.69068907022806e+01
6.01132217308706e+04	5.28911914479303e+02     2.69180589815874e+01
6.02517970185899e+04	5.29039341053169e+02     2.69288846623337e+01
6.03906917553390e+04	5.29167290756212e+02     2.69393642433813e+01
6.05299066775241e+04	5.29295765267983e+02     2.69494941953459e+01
6.06694425232489e+04	5.29424766267104e+02     2.69592709603842e+01
6.08093000323184e+04	5.29554295431154e+02     2.69686909519803e+01
6.09494799462433e+04	5.29684354436557e+02     2.69777505547291e+01
6.10899830082436e+04	5.29814944958470e+02     2.69864461241204e+01
6.12308099632524e+04	5.29946068670661e+02     2.69947739863193e+01
6.13719615579204e+04	5.30077727245396e+02     2.70027304379468e+01
6.15134385406191e+04	5.30209922353315e+02     2.70103117458582e+01
6.16552416614455e+04	5.30342655663309e+02     2.70175141469200e+01
6.17973716722255e+04	5.30475928842399e+02     2.70243338477854e+01
6.19398293265185e+04	5.30609743555604e+02     2.70307670246685e+01
6.20826153796206e+04	5.30744101465817e+02     2.70368098231166e+01
6.22257305885693e+04	5.30879004233671e+02     2.70424583577813e+01
6.23691757121472e+04	5.31014453517409e+02     2.70477087121881e+01
6.25129515108860e+04	5.31150450972745e+02     2.70525569385041e+01
6.26570587470708e+04	5.31286998252730e+02     2.70569990573046e+01
6.28014981847437e+04	5.31424097007610e+02     2.70610310573382e+01
6.29462705897084e+04	5.31561748884686e+02     2.70646488952897e+01
6.30913767295335e+04	5.31699955528169e+02     2.70678484955422e+01
6.32368173735576e+04	5.31838718579031e+02     2.70706257499375e+01
6.33825932928923e+04	5.31978039674863e+02     2.70729765175345e+01
6.35287052604271e+04	5.32117920449715e+02     2.70748966243667e+01
6.36751540508331e+04	5.32258362533951e+02     2.70763818631976e+01
6.38219404405672e+04	5.32399367554084e+02     2.70774279932745e+01
6.39690652078762e+04	5.32540937132626e+02     2.70780307400816e+01
